rxcui_from,tty_from,rxcui_to,tty_to
1366141,SCDF,1366143,SCD
1999329,SCDF,1999330,SCD
204674,SCDF,150930,SCD
204674,SCDF,210467,SCD
204674,SCDF,237726,SCD
204674,SCDF,240865,SCD
204674,SCDF,245501,SCD
204674,SCDF,260476,SCD
204674,SCDF,313713,SCD
204674,SCDF,313724,SCD
204674,SCDF,412065,SCD
204674,SCDF,412113,SCD
204674,SCDF,581338,SCD
313725,SCDF,1424281,SCD
313725,SCDF,313714,SCD
374314,SCDF,237737,SCD
374314,SCDF,237739,SCD
374316,SCDF,2171111,SCD
374316,SCDF,282781,SCD
374316,SCDF,313722,SCD
374316,SCDF,896130,SCD
374317,SCDF,150932,SCD
374317,SCDF,199359,SCD
374317,SCDF,313717,SCD
374317,SCDF,389239,SCD
374995,SCDF,1539259,SCD
374995,SCDF,199156,SCD
374995,SCDF,2272402,SCD
374995,SCDF,477433,SCD
374995,SCDF,477437,SCD
374995,SCDF,485818,SCD
374995,SCDF,485819,SCD
374995,SCDF,578759,SCD
374995,SCDF,578760,SCD
374995,SCDF,664787,SCD
374995,SCDF,664790,SCD
374995,SCDF,664791,SCD
375357,SCDF,702648,SCD
375652,SCDF,240900,SCD
379302,SCDF,105784,SCD
385099,SCDF,1091325,SCD
578123,SCDF,578124,SCD
581412,SCDF,581413,SCD
618606,SCDF,1092397,SCD
632118,SCDF,1115592,SCD
757266,SCDF,1088926,SCD
757266,SCDF,1090911,SCD
757266,SCDF,756008,SCD
809884,SCDF,995778,SCD
2645539,SCDFP,995778,SCD
2646063,SCDFP,1092397,SCD
2646340,SCDFP,1115592,SCD
2646863,SCDFP,1092392,SCD
2647880,SCDFP,485819,SCD
863602,SBDF,863603,SBD
863605,SBDF,863606,SBD
2654636,SBDFP,863606,SBD
2656934,SBDFP,863603,SBD
372062,SCDF,313968,SCD
372062,SCDF,425351,SCD
372062,SCDF,486960,SCD
372062,SCDF,597193,SCD
372062,SCDF,597194,SCD
372062,SCDF,686400,SCD
372062,SCDF,686418,SCD
372064,SCDF,197650,SCD
372064,SCDF,486912,SCD
372064,SCDF,598006,SCD
372064,SCDF,686355,SCD
372064,SCDF,686405,SCD
372064,SCDF,686406,SCD
2648015,SCDFP,686405,SCD
2648213,SCDFP,686400,SCD
2648213,SCDFP,686418,SCD
2261390,SBDF,2261393,SBD
370784,SCDF,252078,SCD
370784,SCDF,485707,SCD
376362,SCDF,259258,SCD
376362,SCDF,730778,SCD
1039184,SBDF,1039185,SBD
374474,SCDF,1039181,SCD
374474,SCDF,1044412,SCD
374474,SCDF,1089065,SCD
374474,SCDF,198911,SCD
374474,SCDF,199099,SCD
374474,SCDF,199852,SCD
374474,SCDF,2003464,SCD
374474,SCDF,238405,SCD
374474,SCDF,244638,SCD
374474,SCDF,245663,SCD
374474,SCDF,2556793,SCD
374474,SCDF,418822,SCD
374474,SCDF,637168,SCD
374474,SCDF,702006,SCD
374474,SCDF,708071,SCD
374474,SCDF,797233,SCD
374474,SCDF,899863,SCD
369240,SBDF,208437,SBD
724153,SBDF,724154,SBD
373991,SCDF,198232,SCD
376645,SCDF,313142,SCD
374868,SCDF,253000,SCD
577711,SCDF,830784,SCD
2108927,SBDF,2108930,SBD
2108927,SBDF,2632846,SBD
2109024,SBDF,725098,SBD
2109027,SBDF,1251725,SBD
2109027,SBDF,1372909,SBD
366435,SBDF,261319,SBD
366435,SBDF,262080,SBD
367189,SBDF,153579,SBD
367189,SBDF,153580,SBD
2108923,SCDF,2108924,SCD
2108923,SCDF,2632844,SCD
2109022,SCDF,1251720,SCD
2109022,SCDF,1372907,SCD
2109022,SCDF,725094,SCD
2716917,SCDF,2716918,SCD
373616,SCDF,260243,SCD
373616,SCDF,312641,SCD
374412,SCDF,312644,SCD
377270,SCDF,312643,SCD
377270,SCDF,312645,SCD
806519,SCDF,631799,SCD
1245625,SBDF,1245627,SBD
2540672,SBDF,2540674,SBD
2588947,SBDF,2588948,SBD
827653,SBDF,827654,SBD
827709,SBDF,827710,SBD
827730,SBDF,827731,SBD
827759,SBDF,827760,SBD
827765,SBDF,827766,SBD
827777,SBDF,827778,SBD
385484,SCDF,106092,SCD
385484,SCDF,702050,SCD
1986800,SBDF,1986803,SBD
1986796,SCDF,1986797,SCD
1986796,SCDF,2467543,SCD
1236713,SBDF,1236716,SBD
2657484,SBDFP,1236716,SBD
371388,SCDF,1235861,SCD
2646777,SCDFP,1235861,SCD
1654036,SBDF,1654041,SBD
727356,SBDF,727357,SBD
1654034,SCDF,1654035,SCD
1654034,SCDF,1654040,SCD
1654034,SCDF,1654169,SCD
1654034,SCDF,1654186,SCD
727353,SCDF,727355,SCD
727353,SCDF,727360,SCD
636219,SBDF,881343,SBD
2658266,SBDFP,881343,SBD
636214,SCDF,881341,SCD
2648998,SCDFP,881341,SCD
2479834,SCDF,2479835,SCD
2646219,SCDFP,2479835,SCD
1099935,SCDF,1099936,SCD
1099939,SCDF,1099940,SCD
1731079,SBDF,1731082,SBD
2664070,SBDF,2664071,SBD
1731074,SCDF,1731075,SCD
1731074,SCDF,1731077,SCD
1731074,SCDF,2664065,SCD
1246246,SBDF,1246247,SBD
377519,SCDF,1043014,SCD
377519,SCDF,1052932,SCD
377519,SCDF,1091088,SCD
377519,SCDF,1245937,SCD
377519,SCDF,1441558,SCD
377519,SCDF,209884,SCD
377519,SCDF,244458,SCD
377519,SCDF,426904,SCD
1494597,SBDF,1494599,SBD
2655361,SBDFP,1494599,SBD
371889,SCDF,1049884,SCD
371889,SCDF,1049906,SCD
371889,SCDF,1248354,SCD
371889,SCDF,1251783,SCD
371889,SCDF,1789740,SCD
371889,SCDF,2671699,SCD
371889,SCDF,2685488,SCD
2647041,SCDFP,1049884,SCD
2647041,SCDFP,1049906,SCD
2647041,SCDFP,1248354,SCD
2647041,SCDFP,1251783,SCD
2647041,SCDFP,1789740,SCD
2647041,SCDFP,2671699,SCD
2647041,SCDFP,2685488,SCD
1734940,SBDF,1734942,SBD
377844,SCDF,1125471,SCD
377844,SCDF,1305337,SCD
377844,SCDF,1427410,SCD
377844,SCDF,1432509,SCD
377844,SCDF,1546589,SCD
377844,SCDF,1734937,SCD
377844,SCDF,1793915,SCD
377844,SCDF,1865206,SCD
377844,SCDF,2106103,SCD
377844,SCDF,2106107,SCD
377844,SCDF,245660,SCD
377844,SCDF,248279,SCD
377844,SCDF,2623963,SCD
377844,SCDF,2745297,SCD
377844,SCDF,349404,SCD
377844,SCDF,416750,SCD
377844,SCDF,417425,SCD
377844,SCDF,417994,SCD
377844,SCDF,436525,SCD
377844,SCDF,477180,SCD
377844,SCDF,630923,SCD
1737552,SBDF,1737554,SBD
376361,SCDF,1043549,SCD
376361,SCDF,1494207,SCD
376361,SCDF,1494214,SCD
376361,SCDF,1860083,SCD
376652,SCDF,1039339,SCD
376652,SCDF,1039474,SCD
376652,SCDF,1039483,SCD
376652,SCDF,1041807,SCD
376652,SCDF,1047755,SCD
376652,SCDF,1087912,SCD
376652,SCDF,1100016,SCD
376652,SCDF,1369900,SCD
376652,SCDF,1491797,SCD
376652,SCDF,1665370,SCD
376652,SCDF,1804178,SCD
376652,SCDF,2373444,SCD
376652,SCDF,2468410,SCD
376652,SCDF,247835,SCD
376652,SCDF,2710538,SCD
376652,SCDF,2710539,SCD
376652,SCDF,582753,SCD
376652,SCDF,616810,SCD
376652,SCDF,884783,SCD
2003707,SBDF,2003710,SBD
369806,SBDF,209611,SBD
371084,SCDF,308753,SCD
1424285,SBDF,1424287,SBD
2383350,SBDF,2383351,SBD
2655113,SBDFP,2383351,SBD
2656650,SBDFP,1424287,SBD
374857,SCDF,1049111,SCD
374857,SCDF,1302737,SCD
377306,SCDF,1049095,SCD
377306,SCDF,1370826,SCD
377306,SCDF,1876355,SCD
377306,SCDF,582205,SCD
2646734,SCDFP,1049111,SCD
2646734,SCDFP,1302737,SCD
2648663,SCDFP,1049095,SCD
2648663,SCDFP,1370826,SCD
2648663,SCDFP,1876355,SCD
2648663,SCDFP,582205,SCD
804972,SBDF,804973,SBD
377650,SCDF,197519,SCD
362518,SBDF,211456,SBD
362518,SBDF,794054,SBD
377510,SCDF,204681,SCD
377510,SCDF,204836,SCD
377510,SCDF,205099,SCD
377510,SCDF,205100,SCD
377510,SCDF,240428,SCD
377510,SCDF,259714,SCD
377510,SCDF,309381,SCD
377510,SCDF,309402,SCD
1486495,SBDF,1486496,SBD
807224,SBDF,807225,SBD
807221,SCDF,807222,SCD
807238,SCDF,807239,SCD
1235459,SBDF,1235462,SBD
1293939,SBDF,1293942,SBD
1293939,SBDF,1298830,SBD
1358832,SBDF,1358835,SBD
1358832,SBDF,1358837,SBD
369070,SBDF,209387,SBD
369070,SBDF,209459,SBD
369085,SBDF,209375,SBD
369085,SBDF,209443,SBD
369102,SBDF,209384,SBD
798925,SBDF,798926,SBD
369097,SCDF,198440,SCD
369097,SCDF,198444,SCD
369097,SCDF,282464,SCD
369097,SCDF,313782,SCD
369097,SCDF,348978,SCD
369097,SCDF,430837,SCD
1100004,SBDF,1100005,SBD
369079,SBDF,200977,SBD
369094,SBDF,209433,SBD
366322,SBDF,209890,SBD
366548,SBDF,351580,SBD
370511,SCDF,198436,SCD
370511,SCDF,198439,SCD
370511,SCDF,307667,SCD
370511,SCDF,307695,SCD
859364,SBDF,995064,SBD
859364,SBDF,995070,SBD
859364,SBDF,995073,SBD
859364,SBDF,995084,SBD
859364,SBDF,995095,SBD
859364,SBDF,995118,SBD
859364,SBDF,995125,SBD
2655475,SBDFP,995064,SBD
2655475,SBDFP,995070,SBD
2655475,SBDFP,995073,SBD
2655475,SBDFP,995084,SBD
2655475,SBDFP,995095,SBD
2655475,SBDFP,995118,SBD
2655475,SBDFP,995125,SBD
438611,SCDF,995062,SCD
438611,SCDF,995068,SCD
438611,SCDF,995071,SCD
438611,SCDF,995082,SCD
438611,SCDF,995093,SCD
438611,SCDF,995116,SCD
438611,SCDF,995123,SCD
2647070,SCDFP,995062,SCD
2647070,SCDFP,995068,SCD
2647070,SCDFP,995071,SCD
2647070,SCDFP,995082,SCD
2647070,SCDFP,995093,SCD
2647070,SCDFP,995116,SCD
2647070,SCDFP,995123,SCD
365541,SBDF,206193,SBD
370554,SCDF,197324,SCD
370554,SCDF,244613,SCD
370554,SCDF,308071,SCD
370554,SCDF,485338,SCD
370554,SCDF,672349,SCD
1940457,SBDF,1940460,SBD
2657704,SBDFP,1940460,SBD
1429358,SCDF,1593749,SCD
1429358,SCDF,1808189,SCD
1429358,SCDF,2672917,SCD
2649267,SCDFP,1593749,SCD
2649267,SCDFP,1808189,SCD
2649267,SCDFP,2672917,SCD
1235453,SBDF,1235456,SBD
1235448,SCDF,1235450,SCD
1246300,SBDF,1246303,SBD
1246295,SCDF,1246297,SCD
371721,SCDF,1374372,SCD
2646868,SCDFP,1374372,SCD
368207,SBDF,2391610,SBD
2659055,SBDFP,2391610,SBD
370522,SCDF,1602568,SCD
370522,SCDF,2391564,SCD
370522,SCDF,2391569,SCD
370522,SCDF,241864,SCD
370522,SCDF,284094,SCD
370522,SCDF,999419,SCD
2649106,SCDFP,1602568,SCD
2649106,SCDFP,2391564,SCD
2649106,SCDFP,2391569,SCD
2649106,SCDFP,241864,SCD
2649106,SCDFP,284094,SCD
2649106,SCDFP,999419,SCD
370506,SCDF,104906,SCD
370506,SCDF,1661683,SCD
370506,SCDF,204900,SCD
370506,SCDF,238159,SCD
370506,SCDF,248316,SCD
370506,SCDF,2719840,SCD
370506,SCDF,307675,SCD
370506,SCDF,307684,SCD
370506,SCDF,392293,SCD
370506,SCDF,425723,SCD
1038778,SBDF,1038779,SBD
1052415,SBDF,1052416,SBD
1052438,SBDF,1053852,SBD
1052444,SBDF,1052445,SBD
1052465,SBDF,1052466,SBD
1052465,SBDF,1052469,SBD
1052640,SBDF,1052641,SBD
1087679,SBDF,1483329,SBD
1088760,SBDF,1088761,SBD
1092377,SBDF,1092378,SBD
1094717,SBDF,1094718,SBD
1100906,SBDF,1100907,SBD
1101344,SBDF,1101345,SBD
1116531,SBDF,1116532,SBD
1301881,SBDF,1301882,SBD
1303156,SBDF,1303159,SBD
1356077,SBDF,1356080,SBD
1358850,SBDF,1358853,SBD
1361399,SBDF,1361402,SBD
1432260,SBDF,1432261,SBD
1542978,SBDF,1542981,SBD
1591931,SBDF,1591934,SBD
1593113,SBDF,1593116,SBD
1593768,SBDF,1593771,SBD
1648581,SBDF,1648584,SBD
1738138,SBDF,1738139,SBD
1866140,SBDF,1866143,SBD
1872072,SBDF,1872075,SBD
2001361,SBDF,2001364,SBD
2001361,SBDF,2118730,SBD
2001361,SBDF,2118734,SBD
2178756,SBDF,2178758,SBD
2178756,SBDF,2374361,SBD
2261400,SBDF,2261403,SBD
2279004,SBDF,2279007,SBD
2639350,SBDF,2639351,SBD
2673879,SBDF,2673880,SBD
2675764,SBDF,2675765,SBD
2723567,SBDF,2723568,SBD
364161,SBDF,209425,SBD
364168,SBDF,209397,SBD
364168,SBDF,209417,SBD
366380,SBDF,1487251,SBD
366427,SBDF,211161,SBD
366536,SBDF,1433802,SBD
367547,SBDF,209353,SBD
367547,SBDF,209361,SBD
367547,SBDF,209364,SBD
367547,SBDF,209531,SBD
367572,SBDF,209352,SBD
367572,SBDF,209360,SBD
367572,SBDF,209363,SBD
367856,SBDF,210864,SBD
368022,SBDF,1428622,SBD
368391,SBDF,1087609,SBD
368431,SBDF,1117539,SBD
368574,SBDF,1602570,SBD
368981,SBDF,1093077,SBD
368984,SBDF,209826,SBD
369063,SBDF,209468,SBD
369248,SBDF,993837,SBD
369639,SBDF,209501,SBD
369639,SBDF,209873,SBD
369642,SBDF,209495,SBD
369642,SBDF,209870,SBD
386243,SBDF,1095636,SBD
405991,SBDF,404172,SBD
540433,SBDF,540434,SBD
540467,SBDF,2391568,SBD
542943,SBDF,856942,SBD
545882,SBDF,1037274,SBD
545892,SBDF,998706,SBD
604823,SBDF,1092375,SBD
615915,SBDF,1243439,SBD
629026,SBDF,1037240,SBD
646458,SBDF,1243440,SBD
692667,SBDF,828557,SBD
702614,SBDF,702615,SBD
707321,SBDF,707322,SBD
723532,SBDF,723533,SBD
746613,SBDF,1190201,SBD
828554,SBDF,828555,SBD
829847,SBDF,857001,SBD
829847,SBDF,857004,SBD
829847,SBDF,857007,SBD
830544,SBDF,1101754,SBD
884769,SBDF,884770,SBD
2654206,SBDFP,856942,SBD
2654486,SBDFP,998706,SBD
2654597,SBDFP,1094718,SBD
2654637,SBDFP,1053852,SBD
2654661,SBDFP,1190201,SBD
2654810,SBDFP,1092378,SBD
2654895,SBDFP,1433802,SBD
2655014,SBDFP,1593116,SBD
2655022,SBDFP,2391568,SBD
2655119,SBDFP,857001,SBD
2655119,SBDFP,857004,SBD
2655119,SBDFP,857007,SBD
2655166,SBDFP,1602570,SBD
2655655,SBDFP,1088761,SBD
2656551,SBDFP,1116532,SBD
2657039,SBDFP,1087609,SBD
2657437,SBDFP,1037240,SBD
2657474,SBDFP,993837,SBD
2657548,SBDFP,1093077,SBD
2657644,SBDFP,1117539,SBD
2657765,SBDFP,1542981,SBD
2657776,SBDFP,1037274,SBD
2657845,SBDFP,1092375,SBD
2658039,SBDFP,1052466,SBD
2658039,SBDFP,1052469,SBD
2658378,SBDFP,1593771,SBD
2658453,SBDFP,1052641,SBD
1190929,SCDF,1190931,SCD
1190929,SCDF,1546700,SCD
1190929,SCDF,1798453,SCD
1190929,SCDF,2729424,SCD
1241827,SCDF,1241829,SCD
1303249,SCDF,1303251,SCD
1536456,SCDF,1536457,SCD
1536456,SCDF,1536459,SCD
1536879,SCDF,1536880,SCD
1536881,SCDF,1536882,SCD
1536930,SCDF,1536931,SCD
1536930,SCDF,2691098,SCD
1543071,SCDF,1543072,SCD
1593108,SCDF,1593110,SCD
1593764,SCDF,1593765,SCD
1659959,SCDF,1659960,SCD
1659963,SCDF,1659964,SCD
1659963,SCDF,1796460,SCD
1803956,SCDF,2480095,SCD
1803956,SCDF,2715604,SCD
1803956,SCDF,483017,SCD
1804047,SCDF,1659175,SCD
2001356,SCDF,2001358,SCD
2001356,SCDF,2118728,SCD
2001356,SCDF,2118732,SCD
2049222,SCDF,2049223,SCD
2178754,SCDF,2178755,SCD
2178754,SCDF,2374360,SCD
238137,SCDF,308278,SCD
238137,SCDF,359221,SCD
238142,SCDF,205251,SCD
238142,SCDF,243694,SCD
238142,SCDF,308297,SCD
2645105,SCDF,2645106,SCD
2668205,SCDF,2668206,SCD
2670674,SCDF,2670677,SCD
2673873,SCDF,2673874,SCD
2679422,SCDF,2679425,SCD
2691686,SCDF,2691689,SCD
2693773,SCDF,2693775,SCD
2705807,SCDF,2705808,SCD
2728417,SCDF,2728420,SCD
2739992,SCDF,2739993,SCD
370508,SCDF,152620,SCD
370508,SCDF,198434,SCD
370508,SCDF,198437,SCD
370508,SCDF,198443,SCD
370508,SCDF,198445,SCD
370508,SCDF,226882,SCD
370508,SCDF,249875,SCD
370508,SCDF,250651,SCD
370508,SCDF,251698,SCD
370508,SCDF,307666,SCD
370508,SCDF,421071,SCD
370509,SCDF,243675,SCD
370509,SCDF,250649,SCD
370509,SCDF,250650,SCD
370509,SCDF,307668,SCD
370509,SCDF,422626,SCD
370509,SCDF,437160,SCD
370510,SCDF,2264779,SCD
370510,SCDF,2683419,SCD
370510,SCDF,307696,SCD
370510,SCDF,313820,SCD
370510,SCDF,665056,SCD
370512,SCDF,1148399,SCD
370513,SCDF,197425,SCD
370513,SCDF,197427,SCD
370513,SCDF,1995136,SCD
370514,SCDF,1249617,SCD
370514,SCDF,1724446,SCD
370514,SCDF,197426,SCD
370514,SCDF,197428,SCD
370515,SCDF,106814,SCD
370515,SCDF,106815,SCD
370515,SCDF,247816,SCD
370515,SCDF,307686,SCD
370517,SCDF,1112864,SCD
370517,SCDF,1599133,SCD
370518,SCDF,1052462,SCD
370518,SCDF,1052467,SCD
370518,SCDF,1087607,SCD
370518,SCDF,1092189,SCD
370518,SCDF,1093075,SCD
370518,SCDF,1093083,SCD
370518,SCDF,1099872,SCD
370518,SCDF,2729789,SCD
370519,SCDF,1117245,SCD
370520,SCDF,252650,SCD
370521,SCDF,198449,SCD
370524,SCDF,1538456,SCD
370641,SCDF,833036,SCD
370641,SCDF,856903,SCD
370641,SCDF,856908,SCD
370641,SCDF,856980,SCD
370641,SCDF,856987,SCD
370641,SCDF,856992,SCD
370641,SCDF,856999,SCD
370641,SCDF,857002,SCD
370641,SCDF,857005,SCD
370641,SCDF,857083,SCD
370641,SCDF,857107,SCD
370641,SCDF,857111,SCD
370641,SCDF,857118,SCD
370641,SCDF,857128,SCD
370641,SCDF,857131,SCD
370641,SCDF,857134,SCD
370641,SCDF,857383,SCD
370641,SCDF,857391,SCD
370641,SCDF,857501,SCD
370642,SCDF,856962,SCD
370744,SCDF,251374,SCD
370744,SCDF,388081,SCD
370744,SCDF,477282,SCD
370744,SCDF,603136,SCD
370748,SCDF,996979,SCD
370748,SCDF,996981,SCD
370751,SCDF,993755,SCD
370754,SCDF,993770,SCD
370754,SCDF,993781,SCD
370754,SCDF,993890,SCD
370754,SCDF,994043,SCD
370754,SCDF,994046,SCD
370754,SCDF,996976,SCD
370754,SCDF,996978,SCD
370754,SCDF,996982,SCD
370759,SCDF,1044427,SCD
370759,SCDF,856940,SCD
370759,SCDF,856944,SCD
370759,SCDF,857076,SCD
370759,SCDF,857099,SCD
370761,SCDF,250420,SCD
370761,SCDF,410226,SCD
370763,SCDF,1234999,SCD
370763,SCDF,1235009,SCD
370763,SCDF,1235011,SCD
370767,SCDF,251454,SCD
370771,SCDF,198204,SCD
371897,SCDF,1092373,SCD
371897,SCDF,1291948,SCD
371897,SCDF,1294607,SCD
371897,SCDF,2374554,SCD
371897,SCDF,2683420,SCD
372451,SCDF,250085,SCD
372452,SCDF,2387532,SCD
372452,SCDF,2675760,SCD
373277,SCDF,312288,SCD
373376,SCDF,1539545,SCD
373379,SCDF,1046378,SCD
373379,SCDF,1101534,SCD
373644,SCDF,827751,SCD
373644,SCDF,828576,SCD
373644,SCDF,849293,SCD
373644,SCDF,849295,SCD
373644,SCDF,849304,SCD
373677,SCDF,1049179,SCD
373677,SCDF,1090743,SCD
374727,SCDF,606947,SCD
374739,SCDF,1046781,SCD
374739,SCDF,1052679,SCD
374739,SCDF,1193293,SCD
374739,SCDF,2463332,SCD
374742,SCDF,1251928,SCD
374742,SCDF,1293344,SCD
374744,SCDF,1294201,SCD
374750,SCDF,238153,SCD
374750,SCDF,308322,SCD
374750,SCDF,889520,SCD
374781,SCDF,1291711,SCD
374787,SCDF,1234871,SCD
374787,SCDF,1596108,SCD
374830,SCDF,1431286,SCD
374830,SCDF,993943,SCD
375662,SCDF,1597298,SCD
375674,SCDF,1234978,SCD
375674,SCDF,1812164,SCD
375685,SCDF,308310,SCD
375691,SCDF,1367210,SCD
375704,SCDF,880326,SCD
375705,SCDF,1037273,SCD
375995,SCDF,827318,SCD
376159,SCDF,251169,SCD
378119,SCDF,2181307,SCD
378268,SCDF,349113,SCD
379004,SCDF,1052637,SCD
379087,SCDF,283274,SCD
379087,SCDF,672601,SCD
379208,SCDF,1243679,SCD
379208,SCDF,1309062,SCD
379208,SCDF,1367206,SCD
379216,SCDF,1088758,SCD
384531,SCDF,1297947,SCD
385498,SCDF,104908,SCD
385498,SCDF,152596,SCD
385593,SCDF,153830,SCD
385623,SCDF,992908,SCD
385631,SCDF,106818,SCD
385631,SCDF,1370285,SCD
405760,SCDF,403937,SCD
437288,SCDF,432736,SCD
450691,SCDF,1052670,SCD
450698,SCDF,1540507,SCD
452725,SCDF,756245,SCD
578964,SCDF,1294019,SCD
602581,SCDF,1046751,SCD
602581,SCDF,1147619,SCD
602581,SCDF,1233575,SCD
602616,SCDF,602617,SCD
618787,SCDF,647888,SCD
632094,SCDF,106821,SCD
636764,SCDF,1304853,SCD
647333,SCDF,1372312,SCD
647866,SCDF,1242618,SCD
647876,SCDF,647877,SCD
654324,SCDF,857452,SCD
664711,SCDF,1313969,SCD
664711,SCDF,2599517,SCD
685047,SCDF,1052647,SCD
692835,SCDF,2360605,SCD
692835,SCDF,2734143,SCD
692835,SCDF,692836,SCD
692835,SCDF,763116,SCD
701912,SCDF,701913,SCD
705813,SCDF,1050385,SCD
705813,SCDF,1298348,SCD
705813,SCDF,1375932,SCD
707194,SCDF,707195,SCD
746126,SCDF,1741529,SCD
763110,SCDF,763111,SCD
827756,SCDF,1116568,SCD
827756,SCDF,2712156,SCD
827756,SCDF,827757,SCD
2645520,SCDFP,1297947,SCD
2645558,SCDFP,996979,SCD
2645558,SCDFP,996981,SCD
2645565,SCDFP,857452,SCD
2645587,SCDFP,1294201,SCD
2645592,SCDFP,1251928,SCD
2645592,SCDFP,1293344,SCD
2645758,SCDFP,1536882,SCD
2645786,SCDFP,1099872,SCD
2645791,SCDFP,106821,SCD
2645811,SCDFP,1536931,SCD
2645811,SCDFP,2691098,SCD
2645813,SCDFP,1304853,SCD
2645815,SCDFP,1052670,SCD
2645821,SCDFP,2049223,SCD
2645879,SCDFP,1291711,SCD
2645883,SCDFP,1050385,SCD
2645883,SCDFP,1298348,SCD
2645883,SCDFP,1375932,SCD
2645984,SCDFP,1538456,SCD
2645999,SCDFP,1112864,SCD
2645999,SCDFP,1599133,SCD
2646052,SCDFP,1243679,SCD
2646052,SCDFP,1309062,SCD
2646052,SCDFP,1367206,SCD
2646120,SCDFP,1234871,SCD
2646120,SCDFP,1596108,SCD
2646184,SCDFP,1372312,SCD
2646293,SCDFP,1741529,SCD
2646362,SCDFP,1659175,SCD
2646380,SCDFP,1117245,SCD
2646438,SCDFP,833036,SCD
2646438,SCDFP,856903,SCD
2646438,SCDFP,856908,SCD
2646438,SCDFP,856980,SCD
2646438,SCDFP,856987,SCD
2646438,SCDFP,856992,SCD
2646438,SCDFP,856999,SCD
2646438,SCDFP,857002,SCD
2646438,SCDFP,857005,SCD
2646438,SCDFP,857083,SCD
2646438,SCDFP,857107,SCD
2646438,SCDFP,857111,SCD
2646438,SCDFP,857118,SCD
2646438,SCDFP,857128,SCD
2646438,SCDFP,857131,SCD
2646438,SCDFP,857134,SCD
2646438,SCDFP,857383,SCD
2646438,SCDFP,857391,SCD
2646438,SCDFP,857501,SCD
2646451,SCDFP,1313969,SCD
2646451,SCDFP,2599517,SCD
2646588,SCDFP,1294019,SCD
2646810,SCDFP,1241829,SCD
2646855,SCDFP,701913,SCD
2646966,SCDFP,1044427,SCD
2646966,SCDFP,856940,SCD
2646966,SCDFP,856944,SCD
2646966,SCDFP,857076,SCD
2646966,SCDFP,857099,SCD
2646973,SCDFP,1046781,SCD
2646973,SCDFP,1052679,SCD
2646973,SCDFP,1193293,SCD
2646973,SCDFP,2463332,SCD
2647083,SCDFP,1539545,SCD
2647109,SCDFP,827751,SCD
2647109,SCDFP,828576,SCD
2647109,SCDFP,849295,SCD
2647109,SCDFP,849304,SCD
2647116,SCDFP,1659964,SCD
2647116,SCDFP,1796460,SCD
2647134,SCDFP,992908,SCD
2647143,SCDFP,1234978,SCD
2647143,SCDFP,1812164,SCD
2647334,SCDFP,1052647,SCD
2647341,SCDFP,1242618,SCD
2647568,SCDFP,1052462,SCD
2647568,SCDFP,1052467,SCD
2647568,SCDFP,1087607,SCD
2647568,SCDFP,1092189,SCD
2647568,SCDFP,1093075,SCD
2647568,SCDFP,1093083,SCD
2647568,SCDFP,2729789,SCD
2647760,SCDFP,1049179,SCD
2647760,SCDFP,1090743,SCD
2647775,SCDFP,1046751,SCD
2647775,SCDFP,1147619,SCD
2647775,SCDFP,1233575,SCD
2647897,SCDFP,1052637,SCD
2647908,SCDFP,1037273,SCD
2647994,SCDFP,856962,SCD
2648062,SCDFP,1092373,SCD
2648062,SCDFP,1291948,SCD
2648062,SCDFP,1294607,SCD
2648062,SCDFP,2374554,SCD
2648062,SCDFP,2683420,SCD
2648064,SCDFP,1597298,SCD
2648123,SCDFP,1431286,SCD
2648123,SCDFP,993943,SCD
2648169,SCDFP,849293,SCD
2648321,SCDFP,1367210,SCD
2648323,SCDFP,880326,SCD
2648363,SCDFP,2181307,SCD
2648453,SCDFP,1593765,SCD
2648519,SCDFP,993755,SCD
2648651,SCDFP,1190931,SCD
2648651,SCDFP,1546700,SCD
2648651,SCDFP,1798453,SCD
2648651,SCDFP,2729424,SCD
2648687,SCDFP,1234999,SCD
2648687,SCDFP,1235009,SCD
2648687,SCDFP,1235011,SCD
2648817,SCDFP,1536457,SCD
2648817,SCDFP,1536459,SCD
2648834,SCDFP,2645106,SCD
2648955,SCDFP,1116568,SCD
2648955,SCDFP,2712156,SCD
2648955,SCDFP,827757,SCD
2649021,SCDFP,1659960,SCD
2649076,SCDFP,993770,SCD
2649076,SCDFP,993781,SCD
2649076,SCDFP,993890,SCD
2649076,SCDFP,994043,SCD
2649076,SCDFP,994046,SCD
2649076,SCDFP,996976,SCD
2649076,SCDFP,996978,SCD
2649076,SCDFP,996982,SCD
2649220,SCDFP,1046378,SCD
2649220,SCDFP,1101534,SCD
2649339,SCDFP,1593110,SCD
2649434,SCDFP,1303251,SCD
2649470,SCDFP,1540507,SCD
2649523,SCDFP,1088758,SCD
2670676,SCDFP,2670677,SCD
2679424,SCDFP,2679425,SCD
2691688,SCDFP,2691689,SCD
2693774,SCDFP,2693775,SCD
2728419,SCDFP,2728420,SCD
368252,SBDF,213471,SBD
368252,SBDF,226426,SBD
372944,SCDF,205324,SCD
372944,SCDF,260218,SCD
1005843,SBDF,1494826,SBD
1006056,SBDF,1006057,SBD
1013027,SBDF,1602356,SBD
1115897,SBDF,1115898,SBD
1542379,SBDF,1542380,SBD
1605850,SBDF,1605852,SBD
363692,SBDF,1006122,SBD
365766,SBDF,1006693,SBD
